local_date,geometric_mean_daily_mean_nm,geometric_std_daily_mean_nm,geometric_mean_smallest_25pct_daily_mean_nm,geometric_mean_smallest_50pct_daily_mean_nm,geometric_mean_smallest_75pct_daily_mean_nm,geometric_std_smallest_25pct_daily_mean_nm,geometric_std_smallest_50pct_daily_mean_nm,geometric_std_smallest_75pct_daily_mean_nm
2023-01-18,55.945574976425966,2.1667874536447824,24.531194554434883,35.4779931306839,47.11335363166277,1.6997499979204602,1.8741874951455328,1.998539532617081
2023-01-19,41.778434094455505,2.250600694782204,17.783125016424393,22.051791701051926,32.509671321621646,1.5323194364706676,1.7253958351082272,2.040458334816827
2023-01-20,40.536519226712215,1.9234494789136827,32.3222917980618,35.00434046321445,37.58481409826944,1.716000007258521,1.8207430591185887,1.8743255825929863
2023-01-21,66.18582284450531,2.0161979157063694,58.095361179775665,61.63452781571282,63.636254681481255,1.8652083277702332,1.9168620685051228,1.9653410142467869
2023-01-22,79.82348950703938,2.041430557353629,60.946513917711044,63.39344448513455,71.17155544846146,1.7650694499413173,1.9060277831223276,1.9856405571309104
2023-01-23,68.75451394584444,2.1395972217950554,39.63422226905823,48.78215290440453,56.959416698526454,1.7828333311610751,1.9090486094355583,2.0185138941914946
2023-01-24,62.04028136200375,2.222579857127534,50.85061115688748,55.32199311256409,58.51298630679095,2.102479443158189,2.151337923674748,2.1868240662195064
2023-01-25,78.65247579415639,2.0345034727619753,52.33981959025065,56.12491668595208,67.83975468741522,1.823069441649649,1.877229166527589,1.9458156692267563
2023-01-26,48.03106258312861,2.089829867084821,37.061847448349,41.18366679880354,44.929657450428714,1.8898194465372298,1.9514375030994415,2.01472685624052
2023-01-27,42.92031351282206,2.0162682952781172,33.734152687920464,37.8643610742357,40.24558130308639,1.7649041038669953,1.8595972168776724,1.9454139515411022
2023-01-28,58.61239581637912,2.182819447169701,37.572652657826744,44.41056932343377,49.12087949117025,2.067250001761648,2.098750002682209,2.1323842654625573
2023-01-29,64.69925701618195,2.0714548635813923,39.63229152891371,49.99692357911004,55.65252786212497,1.917694456047482,1.9804861115084753,2.0251620378759174
2023-01-30,57.14997581640879,1.8891562504900827,43.08950010935465,47.04244457350837,51.81198164268776,1.667930555012491,1.742638888458411,1.81740277895221
2023-01-31,67.85488932520461,2.091352939605713,51.6711371434878,57.21844148307011,63.35922584006314,1.9927162157522667,2.024544214715763,2.059266969629003
2023-02-01,70.28715322408111,2.2198536620322837,60.064527458614776,64.34822212325201,67.13490691074105,2.0580833355585733,2.1161597255203457,2.1570790723312734
2023-02-02,66.9740973578559,2.1701458361413746,55.60013877020942,60.022152953677704,63.58860672844781,2.028555562098821,2.0961824365564294,2.1325509272239827
2023-02-03,61.55893027408613,2.2250383290679614,51.26801382170783,54.86555543210771,57.99664179779762,2.010138895776537,2.1047241375364107,2.1639767436094064
2023-02-04,65.61710423893399,2.186871528211567,50.45066658655802,57.02597925398085,61.57431482385706,2.0844583262999854,2.1249863031792313,2.152912041103398
2023-02-05,44.1523507171207,1.9406770832008786,31.92637496524387,38.027812507417465,41.147555580845584,1.8348108095091742,1.8831959439290535,1.9095622125309184
2023-02-06,60.949861102634,2.0847673647933536,42.83472220102946,51.07659024662442,56.01080089145236,1.9379861089918349,1.9793013758855322,2.034069448709488
2023-02-07,41.99199646049075,1.9719652831554413,38.18969429863824,39.45514578289456,40.38191196653578,1.8786805586682425,1.918643838738742,1.9467409123073924
2023-02-08,52.1012952460183,2.0264027710590096,42.17502790027194,45.66602087020874,48.59338426589966,1.945236110024982,1.9667013858755429,1.9897407365066033
2023-02-09,57.02400680383047,2.0385868098172875,42.53977754380968,46.85379163424174,51.251166573277224,1.7983888884385426,1.9074589038548404,1.9755370368560154
2023-02-10,37.33167244914517,1.9270627166336007,26.974152750439114,29.626756919754875,32.289497685986895,1.5675479451270953,1.6682361124290361,1.806265119064686
2023-02-11,47.81776734193166,2.0476527789400683,37.72456926769681,40.911979092492,43.447217535089564,1.9363472246461444,1.975222222507,2.003783411144661
2023-02-12,46.28866324159834,2.0820798604852624,28.702958318922256,36.661277797487045,41.83562958682025,1.9378333406315909,1.9994246608590427,2.0411712952234127
2023-02-13,61.825729224416946,1.9829027739663918,50.69455544153849,55.2779999838935,58.81685647258052,1.879055553012424,1.91090277582407,1.9423842546012666
2023-02-14,51.04657989740372,2.001184025572406,24.43093048201667,34.92022213670943,44.04597682423062,1.760777771472931,1.8594374971257315,1.936852530949676
2023-02-15,70.75992369651794,2.2638645788861647,49.3729444609748,55.2898055712382,62.998541796648944,2.0651249902115927,2.1383194385303392,2.192435179043699
2023-02-16,64.59586813714769,2.3173020829757056,41.7055139541626,45.70768737792969,52.73733799545853,2.0102499988343983,2.110770829849773,2.2115370344232628
2023-02-17,42.68844607150513,2.069714283278595,31.640083471934002,35.16703489091661,37.53618151642556,1.8071527828772862,1.9137847282820277,1.9807906999144442
2023-02-18,44.47885409990946,2.0903229196038513,39.23506938086616,41.30188194910685,42.79157405429416,2.01745834449927,2.0367862117701563,2.060087561607361
2023-02-19,42.853406223985886,2.0150347207155495,34.45986114607917,38.224618024296234,40.796569409193815,1.9370958870404387,1.9547517250324118,1.9761759257978864
2023-02-20,72.25975684324901,1.9946597230931122,55.32856957117716,62.65397228135003,67.77892125094378,1.7530555609199736,1.8543655198195885,1.9155324084891214
2023-02-21,65.11549649135672,1.980068340147142,44.85398559570312,52.33774813645178,57.495173050807075,1.5604225380319945,1.7913884850714703,1.903258369870163
2023-02-23,52.00311812427309,2.139357636372248,33.94980549812317,40.08748609489865,46.12069904362714,1.8885000050067902,1.9666250000397365,2.0480691211014848
2023-02-24,51.21244255092501,2.046087110914835,42.318000157674156,46.0009446144104,48.4762140140977,1.85305555164814,1.9265416686733563,1.9963425955286733
2023-02-25,83.64203458362155,1.9426562446686957,70.7703332901001,76.08389578925238,80.11272670604565,1.8513611091507807,1.8951586164277174,1.9204884745558286
2023-02-26,85.69792022969987,2.0627742947803602,62.462500201331245,73.49885418679979,79.59608810919302,1.8771388911538653,1.959648268798302,2.0123749916200286
2023-02-27,34.35811114311218,1.9280277726550896,20.446916633182102,24.13618055979411,30.156736144313104,1.6962133312225343,1.7589583322405815,1.8418018416874968
2023-02-28,34.90982289446725,1.8339270845883422,26.28847228156196,28.627333336406284,31.491731493561357,1.5918055590656068,1.7122986126277182,1.767703703156224
2023-03-01,34.30821524063746,1.9731423573361502,25.547958347532486,27.716256896654766,30.863564747351187,1.818813336690267,1.8583680565158527,1.9129814803600311
2023-03-02,52.904006991121506,2.0255520890156427,43.51002764701843,47.51974300543467,50.37502778900994,1.8652638892332714,1.9304097261693742,1.968717599356616
2023-03-03,46.36379101052101,2.241114975268002,22.959708346260918,28.05137504471673,36.91870239612668,1.8598472244209714,2.0266736067003674,2.1479674372562143
2023-03-04,54.082781275113426,2.1123680517905288,42.09722216924032,45.733354250590004,49.056763878575076,1.95452777047952,1.9907986066407628,2.0466728062124298
2023-03-05,57.07171520921919,2.0765208332902856,41.591180642445885,47.79393749766879,53.21905551133332,1.891780823877413,1.9444513842463493,2.011930872767752
2023-03-06,71.83855901824103,2.0860763991044626,56.699638790554474,62.481326527065704,67.78263431125217,1.9448513646383543,1.9949514046311378,2.0383750150601068
2023-03-07,85.87862831354141,2.4089236102170415,73.66131965319316,79.11120140552521,82.91313408922267,2.2566388845443726,2.3121103352513805,2.360166664476748
2023-03-08,100.23137140274048,2.2657048598759704,76.87070804172092,86.4780830277337,93.3060785929362,2.0590410836755413,2.104381942914592,2.1718518518739276
2023-03-09,98.83322225014369,2.170736107561323,75.26612491077847,83.28893739647336,91.36961582854941,1.916944444179535,2.007229165898429,2.0705161237496936
2023-03-10,74.51689491405354,2.307790211447469,48.74177760548062,60.605859863174544,66.50399515561968,1.9214246681291762,2.0809580471132185,2.200316283314727
2023-03-11,77.68934022055731,2.190611112448904,62.6152082019382,66.55220815870497,72.19692120728669,2.0197499924235873,2.0767986145284443,2.1226481519363545
2023-03-12,70.45919105079439,2.4475763920280666,39.35493063926697,48.52774316734738,60.4652917208495,2.236616454712332,2.291344839951088,2.3552870419290333
2023-03-13,41.17204855548011,2.2818333336876497,36.863833003573944,37.9951041009691,39.3581851500052,2.0565555575821133,2.122819446027279,2.191166663059482
2023-03-14,61.83922231197357,2.1240451340046196,48.22804143693712,51.670673582288956,56.62699083045677,1.9999305523104138,2.036173612707191,2.076064513575646
2023-03-15,73.02242000897725,2.0170625005331306,64.65047200520833,68.35308323966132,70.65150451660156,1.8418219154828215,1.8936666655871603,1.9532592567028824
2023-03-16,71.74097584353552,2.1551354138387575,48.763291941748726,58.54777799712287,64.63770387790821,1.8946575301967254,1.9673124998807907,2.0399722192022534
2023-03-17,35.37511454025904,2.0245763858159385,22.482999960581463,26.750298539797466,30.51965278166312,1.87045205129336,1.9297916624281142,1.9715462934087824
2023-03-18,47.91166314151552,2.3417881872091026,24.880597352981567,32.507798658476936,39.08554164568583,2.1062083227766886,2.194673593673441,2.2685833225647607
2023-03-19,42.51527074972788,2.1644201328357062,27.78594430287679,35.05445827378167,39.084518397295916,1.9309726120674446,2.0281736105680466,2.097791664026402
2023-03-20,57.31138891643948,2.00353124530779,52.165638870663116,54.13333331214057,55.48606484024613,1.9517777777380414,1.970201385517915,1.986137610509855
2023-03-21,64.27996857961018,2.193315966261758,48.48601383633084,55.954687383439804,60.578773004037366,1.9336266644795737,1.9917241376021813,2.084529951420797
2023-03-22,46.093670063548615,2.1962083354592323,31.46605560514662,37.73877769046359,42.33679619541875,2.018541670507855,2.1222986148463354,2.169163638895208
2023-03-23,84.0255776903621,2.161757783493781,65.64897249822747,71.73803453116581,77.6140366655341,1.8278356121010977,1.9701586197162497,2.0737142848529024
2023-03-24,94.02012742113308,2.158522967736207,75.44271850585938,81.92114827330683,86.36433057964973,1.8574366149768022,1.990922530771981,2.074962264524316
2023-03-25,60.37664932012558,2.229906251447068,40.22413897514343,48.06836113664839,54.44163883173907,2.0876111172967486,2.1424791721834078,2.1758472240633435
2023-03-26,65.03545821375317,2.189958338108328,35.43243045277066,43.078326212035286,56.296999781220045,2.043875002198749,2.0830344857840704,2.122212968490742
2023-03-27,71.23495825794008,2.203993053899871,38.29774986373054,50.897833148638405,60.7309721575843,1.97908334268464,2.050493058231142,2.1148333339779466
2023-03-28,84.81913896401723,1.9861006943715944,67.25956943300035,73.26633334159851,79.11610167114823,1.7894444465637207,1.8509724148388567,1.9106712959430836
2023-03-29,68.66302434603374,2.2391458286179438,58.191541565789116,60.83738883336385,63.14612505171034,2.04623610774676,2.144427577380476,2.194550454069715
2023-03-30,87.1823194026947,1.9862951387961705,77.84788905249701,81.25467342800565,84.127865685357,1.895833334989018,1.9193750015563436,1.9444120371783222
2023-03-31,53.01674569026934,2.0626132413485325,23.14630561404758,26.9571805662579,38.5363348938698,1.7745555573039584,1.9025069442060258,1.9792744226233905
2023-04-01,47.521406319406296,2.228006945302089,28.023722171783447,34.59474309285482,39.66338897634436,1.8840972267919116,2.002750001847744,2.09295370457349
2023-04-02,56.613305608431496,2.119322915044096,47.22848606109619,50.68098606003655,53.25425928610343,2.006369865103944,2.036090279618899,2.075202768299437
2023-04-03,50.91618398825327,1.9876840276022751,36.15990267859565,38.594874911838104,43.459180461035835,1.5807638847165637,1.721854166024261,1.8690138862088874
2023-04-04,78.31879171397951,2.2914999971787133,36.502180602815415,56.42122921678755,69.15963435173035,2.0725833343134985,2.1536388860808477,2.212995366917716
2023-04-05,35.76277780532837,2.0093298620647855,18.696541627248127,20.445159713427227,26.3750139342414,1.559736117720604,1.6643263912863202,1.850407408343421
2023-04-06,53.27178457048204,2.1318263850278325,30.36188883251614,35.28881939252218,40.63897212346395,1.840013884835773,1.9444513817628224,2.0482580628812586
2023-04-07,68.01945653111262,2.0316585381271945,35.454805347654556,45.20707635084788,55.33182331351347,1.7476944476366043,1.8569513940148883,1.9426990769527577
2023-04-08,85.19350688325034,1.8915381907588906,49.0460831589169,56.92919430467818,73.04512038937321,1.6801710489549135,1.7294689597754642,1.812069441985201
2023-04-09,85.45245819621616,1.8495104105936155,69.77434709337022,74.8093262778388,79.34554160082781,1.741874994503127,1.7726736068725586,1.7997407377869994
2023-04-11,59.29658693737454,2.1337118003931312,47.01048617892795,51.016312546200226,55.176310256675436,1.9648194395833545,2.0268767116820974,2.072833333302427
2023-04-12,63.012288212776184,2.1438923527797065,47.659444385104706,53.03719449043274,58.86500462779292,2.0118749936421714,2.0575902644130917,2.091402769088745
2023-04-13,59.7156980170144,2.1488611097964974,45.24018038643731,50.70327774683634,55.761990776768435,2.0367777860826917,2.0805724185088583,2.109879630031409
2023-04-14,58.6523950416725,2.045146855441007,47.50386097696092,51.447867133400656,54.88910743677727,1.7670694440603256,1.8660139904155597,1.9556495363467208
2023-04-18,66.6262186633216,1.9087187494668696,53.40451372994317,56.265659756130646,60.90999984741211,1.8016111072566774,1.8244166630837653,1.8598842560141176
2023-04-19,58.47609016630385,2.2139131960769496,40.39294417699178,47.60163187980652,53.8626897599962,1.9878333426184125,2.0745972303880587,2.142371562095957
2023-04-20,34.7026527457767,1.961222222281827,20.7841666009691,23.09017352263133,25.56771292509856,1.7496388885709975,1.8011041680971782,1.869134259444696
2023-04-21,31.750871093431,1.965362371883326,23.040694342719185,25.845118006070454,28.54470699221589,1.7519452000317508,1.8309379281668827,1.8988425952416879
2023-04-22,40.37440280781852,2.253545140226682,26.53406940566169,29.578604181607563,33.969458429901685,1.9849305649598439,2.0746551826082427,2.156617516196818
2023-04-25,65.50072210364871,1.9520729184150696,59.33691671159532,61.523763789070976,63.37688419553969,1.8356712289052466,1.8614999966488943,1.9105277767887823
2023-04-26,78.79912854565515,1.9207673594355583,66.04299974441528,72.25977762540181,75.59302314122517,1.8189999990993075,1.8368835612519148,1.8588240748202358
2023-04-27,86.49579175313313,1.9532569477127657,74.00879202948676,77.2633056640625,82.54975011613634,1.841808221111559,1.874308222777223,1.9152546331838325
2023-04-28,81.08134846571015,2.1822543538821284,62.67612470520867,70.70509011215634,76.64766055262366,1.8930694543653064,2.040602745258645,2.111883721795193
2023-04-29,55.24756927622689,2.222111105091042,30.953180604510838,41.644096571823646,49.685912497032625,2.0021944443384805,2.092076384358936,2.163749991743653
2023-04-30,34.15240981181463,1.8573020775285032,19.60238899124993,22.374222331576878,28.519055675577235,1.556890407653704,1.6146041626731555,1.7611527724398508
2023-05-01,33.16805557409922,1.7479374984072313,23.813638925552368,27.689444409476387,30.26409262197989,1.5956666751040354,1.6114217732228389,1.6353750041237585
2023-05-02,39.42566308048036,1.7272326375047367,27.675680451922947,31.632243037223816,34.75498606540538,1.6164722243944805,1.6419724152005952,1.6716064799714971
2023-05-03,50.29390626483493,1.8553159708778064,39.56090286042955,43.214145845837066,46.671648219779684,1.6874722159571118,1.7287241343794197,1.7871203681936971
2023-05-04,86.96061437659793,1.812065971808301,72.90902747048273,80.10684016015794,84.14169878429837,1.7492876673397952,1.769110342551922,1.7885601846156296
2023-05-05,101.07960983435866,1.8723031369651235,86.74387507968478,93.1270694202847,97.36743259873501,1.6087638901339636,1.687048611541589,1.773591742603057
2023-05-06,57.4099652700954,2.068645830783579,36.760680490069916,41.819666769769455,49.421527783075966,1.6019863102534047,1.744736111826367,1.9273009289194036
2023-05-07,62.246343824598526,2.2796145781046815,38.61286110348172,46.29304173257616,52.3015139191239,1.8587083237038717,2.073305546409554,2.1894999924633236
2023-05-08,56.28117705716027,2.1740833367738457,28.975847085316975,39.960145711898804,47.22020829165423,1.7286527819103665,1.881354168885284,2.0462962968481913
2023-05-09,93.11205901039972,2.076072914732827,50.97193055682712,64.90011819203694,78.29365733817771,1.8976351377126333,1.9654513878954782,2.0196330273916963
2023-05-10,72.80407974455092,2.130461808294058,47.89011096954346,55.28959708743625,64.61083309738724,1.9853972653820091,2.0188333367307982,2.06360648241308
2023-05-11,76.98918747901917,2.31503124617868,55.21819443172879,64.9649166001214,70.83832405231617,2.1702638831403522,2.233541093460501,2.2693703649220645
2023-05-12,84.48853303331116,2.3541777042561707,52.95868052376641,67.2882985273997,76.00238599555436,2.115824328886496,2.205882761396211,2.2666805585225425
2023-05-13,43.86688537730111,1.7365208342671394,28.636319345898098,35.63561109701792,39.71435180416814,1.4642328758762306,1.4912986101375685,1.6088433177789785
2023-05-14,53.22203470600976,1.9696597229275439,43.204902701907685,47.17148605982462,49.68073608257152,1.6976438417826614,1.7973055574629042,1.8792857162414058
2023-05-15,96.19459390640259,2.358725693076849,63.568458557128906,73.43193054199219,84.29943988941334,2.0627916571166782,2.1542344825021154,2.239393518478782
2023-05-16,117.64507677819994,2.234173607909017,101.01769468519423,107.21913226445515,111.49970386646412,1.870347221692403,2.0161496611679492,2.1222777758483535
2023-05-17,79.72044444084167,2.4020624976191254,56.49738894568549,67.50352101855808,74.11276866771557,2.0286805546945996,2.1490555529793105,2.277746541708845
2023-05-18,66.20279366820009,2.3117762232993866,55.53970824347602,60.48314674750908,63.546383135786684,2.0854722211758294,2.1642777762479253,2.2350280346157394
2023-05-19,102.35612541291772,2.2144843231925564,60.77841632895999,69.34911082188289,82.73840446028599,1.8349166727728314,1.966229171388679,2.072897678752278
2023-05-20,52.82777774996228,2.1242361068725586,33.71797225210402,37.77092365423838,43.651949096609044,1.7370958801818221,1.8024930506944656,1.9279585236228556
2023-05-21,59.51528811454773,2.023475700368484,45.397236029307045,49.345597161187065,53.438226805792915,1.9349583370818033,1.969707483337039,1.9947050765912104
2023-05-22,96.90686127874586,2.0408402788970204,78.85998651716444,85.46362506018744,91.81106503804524,1.960847212208642,1.9875902715656493,2.0139953914325908
2023-05-23,104.32123608059354,2.1074062498907247,93.39818096160889,97.08048629760742,99.77370837882712,1.9778767170971387,2.0173904169095707,2.0581666667152336
2023-05-24,92.25933326615228,2.221836799962653,62.52293046315511,76.06974294450548,84.68418979644775,2.0060694366693497,2.059993050992489,2.1336898135918156
2023-05-25,81.034305440055,2.158531241118908,65.83409701453314,70.0644096268548,74.92970830422861,2.055452046329028,2.0884236014551587,2.1181573978176824
2023-05-26,90.83009092957823,2.1739755222847412,70.3306663301256,77.59355958525117,84.07934591703325,1.913041666150093,2.0216944441199303,2.1047720959020215
2023-05-27,101.4664307170444,1.9763124965959125,80.4941529168023,90.31401390499539,96.78989353886357,1.8856712334776577,1.9194027756651242,1.9482314763245758
2023-05-28,97.24246169461145,2.092069441659583,87.99654118220012,91.3309372001224,93.58149049900196,1.9135405389038291,1.9387777787115839,2.0115231468721673
2023-05-29,85.36660759978824,2.2041944480604596,62.280194441477455,73.01328470971849,79.85296770378396,2.035611112912496,2.0825208359294467,2.141465443070583
2023-05-30,66.57598948478699,2.2110972251329155,44.439180586073135,54.98116657469008,61.1259675555759,2.0306301427214115,2.0946344942882145,2.1447546355150364
2023-06-01,89.42812515629663,2.20159027684066,73.68733358383179,78.6870071358151,83.42278252707587,1.9533611155218549,2.058606903306369,2.1182824124892554
2023-06-02,79.19177365718403,2.1874669009384795,46.94681946436564,56.07412518395318,66.30692110283431,1.9215342492273408,2.025243061284224,2.091758140852285
2023-06-03,55.80291663938098,2.3144131898880005,38.08245825767517,46.8657568693161,52.00060177732397,2.1344794508529037,2.211729160613484,2.2658571394907163
2023-06-04,75.93736083639993,2.222184033029609,52.28074993027581,60.76545809374915,68.08714788048356,2.0919189163156457,2.125430559118589,2.1678899100067417
2023-06-05,98.60392357243433,2.198361106630829,80.41756921344333,90.27439581023322,94.77647214465671,2.0420000006755195,2.0759659843379947,2.1089305529991784
2023-06-06,97.43806256188287,2.289715278065867,78.42763890160455,87.35776392618816,92.6033056753653,2.101930553714434,2.1648344837386033,2.2167777766784034
2023-06-07,92.55286778344049,2.3153263843721814,70.0544163386027,79.54120111465454,85.89034235918963,2.114944448073705,2.1861666639645896,2.235472214442712
2023-06-08,78.10153819455041,2.2919097253017955,55.92765294180976,64.64917371008131,70.04271763342398,2.056263887219959,2.121753426447307,2.1847870394035622
2023-06-09,72.18229963721299,2.074557488388301,54.98661104838053,60.772194412019516,65.18891628176667,1.8830833302603827,1.9493750010927517,2.003423249998758
2023-06-10,58.73400708701875,2.0105868072973356,41.52719468540616,48.92823623286353,53.78455108183402,1.8277361144622166,1.8955069449212816,1.9500740755487371
2023-06-11,77.77339919408162,2.087364582137929,57.02015262179904,63.77967341740926,71.63462946150038,1.8858904038390067,1.945270827247037,2.0125046223402023
2023-06-12,83.35377428266737,2.4967187485761113,62.39647229512533,71.60977077484131,77.51346294968216,2.263263897763358,2.320268966411722,2.4078333300572856
2023-06-13,87.32271533542209,2.419059026572439,66.8561667336358,77.04162502288818,82.39606952667236,2.2360540435120866,2.2859097205930285,2.332634256945716
2023-06-14,57.070104247993896,2.2124548595812588,35.0434582763248,44.65459718969133,49.988421219366565,2.0253835638908493,2.085763888226615,2.135615739557478
2023-06-15,54.61202088991801,2.1535520835055246,35.930597358279755,44.08849999639723,49.41566670382464,1.9924861225816939,2.0603586262670057,2.103972223069933
2023-06-16,59.59231589467902,1.9910947377221626,47.769763973024155,52.570608379123925,55.56428503767352,1.7881666670242946,1.8792657326985072,1.9283644846666639
2023-06-17,66.33350347148047,2.0419513860510454,41.788583278656006,50.21834715207418,58.52493517487137,1.8688611156410642,1.9312361139390204,1.98142129348384
2023-06-18,59.82755903402964,1.9823923611806498,41.52548593944974,46.456090211868286,53.478226785306575,1.8550138903988733,1.9003472237123384,1.9441369891711022
2023-06-19,72.54146866003673,1.8821562536888652,62.63816658655802,66.26527084244623,69.57394442734895,1.6916249973906412,1.7625069477491908,1.8197037080923717
2023-06-20,91.1735971238878,1.9855625037517812,70.22973590426975,78.43469429016113,85.35000462002225,1.9079305562708113,1.9383561652000636,1.9627181828022002
2023-06-21,62.822819504472946,2.0982673528293767,37.35666669739617,42.66947927739885,52.218888962710345,1.9117972866908923,1.977275854143603,2.0253379538103387
2023-06-22,80.57283323340945,2.0934548638761044,55.62148634592692,62.989618115954926,72.30848151666147,1.9501369864973304,1.987862076430485,2.0261250033422753
2023-06-23,68.75983272837574,2.0861245597384577,43.10809852707554,53.08413477146879,61.304838804272116,1.7665352065798263,1.9286549301214622,2.0117452881246245
2023-06-26,74.67318056689368,2.25104513971342,48.18329175313314,54.03445137871636,61.833504659158216,1.8354246534713328,1.9780277750558324,2.1259259244909994
2023-06-27,76.8173367049959,2.4637708307968245,47.25699991650052,55.62704846594069,66.60126843275847,2.2148611181312137,2.295993104474298,2.359907833661901
2023-06-28,70.6723507112927,1.9103993020123906,52.15231943130493,59.398076083925034,65.74751371807523,1.659263887339168,1.7850748300552368,1.8505733953703434
2023-06-29,69.47251021199756,1.8576006926596165,52.505847215652466,61.86374289459653,65.8368656458678,1.6713972565245956,1.7222638866967626,1.7750138877718538
2023-06-30,61.25806278135718,1.9479547028757553,52.08831940756904,56.243333392673065,58.59776749721793,1.7038767141838596,1.824875861200793,1.8884139515632807
2023-07-01,50.18894091579649,1.8705590239001646,31.428555515077377,38.684694462352326,45.03089813832884,1.6717567540503837,1.703551720750743,1.7592361078218177
2023-07-02,69.03649310933218,2.2338888868689537,44.62890277968513,54.3601735830307,60.77736108391373,1.9805694454246097,2.0397499981853695,2.1159398125277624
2023-07-03,66.71931238969167,1.9811111125681136,54.86180538601346,59.478569481107925,63.217351825148974,1.8072083310948477,1.8651944407158427,1.921055555343628
